Gene,Mean_Abs_SHAP
107986897,0.004558308330766524
1593,0.004557284984900396
143689,0.004556595071351197
162461,0.004555219126819877
140462,0.0045547712180153644
406913,0.004551173324688683
89932,0.004549261179193221
101928636,0.0045480595316949035
1414,0.004546947342244813
105377549,0.004544927571969037
105378779,0.00454172169217837
643677,0.004541510982723431
102724714,0.0045373018410120435
127579,0.004530762168979642
10103,0.004528801942774156
105377151,0.004524296971715162
198437,0.004519656059097234
80210,0.004516561248934466
50940,0.004515250745432403
8970,0.004511163345421278
102724515,0.004509247496576163
101929460,0.004508915997116951
101927385,0.004506291627248856
107984196,0.004505475367254958
107985260,0.004503719466738714
100616249,0.004503160047198352
406933,0.004502263001116315
127003,0.004499903694265067
677763,0.004499665464912889
102465489,0.004499618324838193
6791,0.00449573374923745
390649,0.0044950111641767435
105373210,0.004494864732102612
283486,0.004493175340430191
129684,0.004489348381754735
341208,0.004485215513378827
107986215,0.004484603966064004
105371964,0.004484416616301748
94115,0.0044837095205235876
107986190,0.004480397157566237
105370266,0.004478067067445574
109617020,0.0044780397055928
100132526,0.0044698894364798274
390616,0.004469515146020184
110091776,0.004469416576636096
376412,0.00446863911660429
107985138,0.0044679494624210656
646643,0.004466655089873075
101928185,0.004463453346569883
101927098,0.004462602406580137
105374444,0.004462342676446339
79368,0.004462164916129536
105377732,0.0044581717348014666
9992,0.004457707209709642
129868,0.004457493402142727
284080,0.004457465854499538
283078,0.004455939528788515
79315,0.004455328253128965
101927350,0.004452859965235254
3627,0.004452067947465364
100505664,0.0044477620458306995
6703,0.004442863944285093
101928855,0.00444108912210203
107985430,0.004439828835975221
102724008,0.004439049738118349
4656,0.004438721066076989
101927196,0.004429738891660737
91646,0.004426750750842727
112267968,0.004418862761043422
107985250,0.0044161227953025736
100874068,0.004407258409781982
105371361,0.004406018506770706
6348,0.004405800081872713
11069,0.004399695633717153
105378859,0.004398364819759221
105373098,0.004395448871455407
107986167,0.004394684602730188
3891,0.004393697617103673
644936,0.004391487286874627
401934,0.004391428950985858
105379047,0.004391198849987505
107985273,0.004388786470979432
100288077,0.00438858409513017
283383,0.004387777340924822
100129291,0.0043874582361160775
100505933,0.0043872351843459835
353134,0.004386663708200624
107984315,0.00438442616116322
105376239,0.0043807816709743415
503569,0.00438057943434103
105371702,0.004378184363794316
116,0.00437763734907625
101929198,0.0043767472664649615
728095,0.004375413201373851
105374312,0.004373481956967224
90011,0.004373052413907066
373856,0.004372883531986519
100616481,0.004371222334547177
220082,0.0043702736272010125
3868,0.004368560175105492
124925,0.004368138086661354
284366,0.004366586176617995
105370563,0.004364427384268512
8099,0.004363265479958835
11141,0.00436198472446672
8334,0.0043610176083666
94027,0.004357882150430586
105370964,0.004356894174641051
105369983,0.004355997120341547
4778,0.004352900150528401
105375599,0.004352692079554873
4940,0.004349975719172136
107985393,0.004344506916153007
107985577,0.004344302569516857
26279,0.00434143436636322
107986013,0.004341410475869447
101927888,0.004340428337069877
259232,0.004336685751401814
100131234,0.004336267812059347
105375469,0.004334456399628365
105373057,0.004333726055786837
649238,0.004332296072605093
107986361,0.00433088027078952
219699,0.004330327412234808
256764,0.004328506259269849
100033416,0.004327914268671197
107985814,0.0043278916500904385
8708,0.0043256528060572385
102724542,0.004324237457047975
102723847,0.004323797910427989
1508,0.0043212833139435955
677842,0.004317441765713224
3013,0.004315829622520252
339978,0.004313268756488221
56269,0.004310546523194348
59336,0.004309750845691967
5409,0.004308942135382039
728458,0.004308898831930485
144110,0.004307184479517603
101927286,0.004305292710944465
110599583,0.004302322864014501
55584,0.004295854744263382
105377986,0.004295199396854586
2922,0.004290332147151932
104413890,0.00428945811120046
79703,0.0042874513821891565
101060498,0.004285783846116425
100129316,0.004285155376705196
101927686,0.004285095537093751
5275,0.004284530005423228
105369579,0.004282473375299095
57495,0.004281706969083964
402665,0.0042795986440856
127707,0.0042789706148902
105378385,0.004277863102263984
105371516,0.00427629715894141
27237,0.00427617192323631
100505994,0.004274288328114121
735,0.0042719213652403195
105374139,0.0042717088183624
8362,0.00427147472929922
389857,0.0042692566255815075
105371199,0.004268255325777872
105376673,0.004267781894401538
6549,0.004267750883433615
266629,0.004266091488468406
107986305,0.004264805005153184
107984702,0.004263728949693455
105371081,0.004263701945894217
102723493,0.004254520410604374
105373172,0.004254328336896632
102723525,0.004253268693994334
105378976,0.004252542340210467
105376116,0.004247510373786158
554251,0.0042451031275351995
723788,0.004243360194247846
285643,0.004242744315683476
223075,0.0042423591629974795
285489,0.00424167724284019
105377617,0.004240637039688219
28724,0.004236548948919823
645687,0.004236009522632558
27177,0.0042348172034171
105373750,0.0042331055982967655
90427,0.004232438258452591
4317,0.0042323072163006886
112268432,0.0042268409733094234
3547,0.004222818138759082
105375782,0.00422232290301744
105370538,0.004221969554827966
105372672,0.004220952836914153
57565,0.004220420244896732
100616317,0.004219004798967388
6861,0.0042182929928817935
2642,0.004216416267342467
105370044,0.004215950005249239
219731,0.0042136933466877585
105372356,0.004212646391393184
22808,0.004210930108890799
105376861,0.004210765760414333
54082,0.0042102979913573434
2797,0.004209249681016753
6659,0.004208005605518314
100128893,0.0042076017459975
100507173,0.004204758344379786
79645,0.004202831465054351
107986671,0.004200374280058568
2512,0.004194790399816155
94009,0.004194180896154006
260436,0.004193658463662752
105372879,0.004191231200419207
23528,0.004191063209746266
101927150,0.004189605113958447
6555,0.004188165239193264
107987126,0.004185399791401892
101927712,0.004183214000942562
441177,0.004180459922299056
106635683,0.004180324288357045
375519,0.0041791190615978096
100189227,0.004178052688795187
3017,0.004175521455027549
100874019,0.004173449654343129
8128,0.0041730766900680855
79012,0.00417125264658913
196463,0.004164379519404839
8638,0.004163855306053706
343641,0.004161673691273894
105369711,0.0041579057408918565
5959,0.004156283872623678
25819,0.00415343868194335
105379342,0.004153415853510175
152225,0.0041527466915845974
101928477,0.004152696136488733
105379096,0.00415246506643145
105376864,0.00415205504449504
374,0.0041520458706993234
4312,0.004151057378740633
107985067,0.004150875540898257
112268131,0.004150301359087867
101929048,0.004149884185977962
390940,0.004148223683643262
100506115,0.004148046535158821
362,0.004144665166957904
7020,0.004143781497847676
100128993,0.004143623396290289
51046,0.0041406457985684545
105372569,0.004137770527593546
107984525,0.004135726377182755
2299,0.004131471959321463
406991,0.0041313330196114575
137735,0.004130978038559873
400696,0.004126537951465926
56265,0.004120722373120524
3429,0.004119605961310233
107985737,0.0041195444728610135
150381,0.004118591550425222
105373019,0.004118521313766782
11197,0.004118160024141142
151648,0.004118024496192675
84848,0.0041165084218835486
26790,0.004116282538305456
5157,0.0041152646512430165
414763,0.0041142866982992205
107987094,0.0041120399549861315
105373737,0.004111513348357271
400745,0.004109863222784631
654429,0.0041095161640842945
26267,0.0041089657747993245
51206,0.004108165746745385
201853,0.0041032087859677584
102723430,0.004102374268045724
105372235,0.004100512846166089
100507086,0.004099729580203595
163778,0.004096675243192363
3699,0.004095608321343367
107985746,0.004094904442029398
102723883,0.004094762247416964
79762,0.004091942937720217
101928279,0.004090847490095424
8727,0.00409055511512149
100847062,0.004090552802134069
101929511,0.004089122105963936
110599564,0.0040886883003876705
8739,0.0040871940812064935
285084,0.004085677519841159
170394,0.004083860327728518
414260,0.004083403539836721
107985054,0.004083376635977969
284417,0.004081650621605275
129025,0.004081320981295473
101928376,0.004079326271023751
120400,0.0040784959674562355
81492,0.004077447811021177
143241,0.0040747353263865405
23366,0.004074721475325867
7262,0.004073036834585701
2326,0.0040727277049127245
102724699,0.0040721395418775504
106480334,0.00406913635395651
105369165,0.004066943377276247
102723765,0.004065326471758017
105370518,0.004062395917666864
338739,0.004061602384380367
107985962,0.004059623868537609
8336,0.0040568161677017895
100151684,0.004050014380560257
107984618,0.004048100418910168
112268209,0.0040480978058428695
283463,0.004047234079822373
105371343,0.004046110952431464
285194,0.0040418514678525145
864,0.004039827631833332
64137,0.004038454924380041
3434,0.004037714205176941
5831,0.004036823852218457
107986477,0.00403599693584003
23783,0.004035901362417287
80228,0.004035217775359035
353513,0.00403143398975922
100500938,0.004031128042225593
4090,0.004030415003782801
105371090,0.004029616149701734
107984716,0.004028081693153438
101060091,0.004026561740281439
344657,0.004023907329048554
51256,0.004022247101777517
105371126,0.004021626255970464
23400,0.004018188973209535
107986981,0.004015722638933978
107985261,0.004015493017988449
101929480,0.004015489715439966
101927117,0.004011681352842222
105378719,0.004010045806704202
101101776,0.004007463686278745
26281,0.004003452098911914
105374418,0.004003327754751944
100507584,0.00400222501965908
23353,0.004002049009578242
112268302,0.004001236844295138
105373247,0.003996517209944224
54981,0.003994785314347977
112267904,0.003991463195158133
100309464,0.003990917074302437
9002,0.003990721615618808
390243,0.0039902390460461665
1301,0.0039881235116553965
4744,0.003987720924220473
107985244,0.003987253851215266
105375012,0.003984553377509591
150596,0.003983629560074899
3821,0.003981870637103098
105374294,0.003980972035712683
713,0.003980546444833723
10164,0.0039768102897541095
10686,0.003976250362251223
1138,0.0039741654709156094
166012,0.003972090197071577
105375260,0.003972087244823177
101929077,0.003971106376893765
5002,0.0039694764138472356
729506,0.003967487014226024
107986478,0.0039652185326322755
10846,0.003962038984287665
644945,0.003960959735037698
80059,0.0039609054062301405
26255,0.00396087470935007
7432,0.003960665676357369
102724550,0.003959949314253602
107985871,0.003959715273015982
91442,0.00395699125598288
93659,0.0039525938353278615
55350,0.003951743146372399
10590,0.003950483810735829
1800,0.003950105752539944
94032,0.003949793669975403
283089,0.003949377092401145
4091,0.003947556374044871
23536,0.003947453784585383
57026,0.0039464636602943425
140875,0.003946103202453347
105375675,0.0039452233139258336
619351,0.003944417707075338
388336,0.003942398983964095
8091,0.003940984433779685
101929071,0.00393999209480301
4161,0.003939799361754287
101928154,0.003938486028898023
5360,0.003938175772547807
7482,0.003937974323570166
606293,0.0039373083920589014
105376550,0.0039372570818199375
146722,0.003936981384078446
55008,0.003936794531617738
645206,0.003936163089385335
105375919,0.00393612230513799
103689846,0.0039357024405050406
105376494,0.003935544179805284
105376425,0.003935066641125239
285888,0.003933255673108935
284217,0.003932367684235819
238,0.003928396039086109
4986,0.0039278289158200756
54930,0.0039263256582242525
105374985,0.0039246065575552465
105370531,0.003917058569347681
106633810,0.0039152995456806375
112268093,0.003910214983055147
79170,0.0039098228988692
57016,0.003908328255069114
317719,0.003905005603164017
253264,0.003904461539853131
101928200,0.0039020163575243494
112268100,0.00390100971665251
107080638,0.003898375292584814
105371634,0.0038969776640599384
8608,0.0038966303556178814
28726,0.0038948404728515037
105375113,0.0038942712757386857
414062,0.0038924360504108664
101927461,0.003892096551188603
105374764,0.0038914338592496724
137970,0.003889429585805876
3762,0.0038869484245305868
54514,0.003886415490657726
105372236,0.00388573164857233
105372007,0.0038844123052706445
5744,0.003884133833435427
100287944,0.0038818843953785155
599,0.003881048955985139
158056,0.0038802192543893237
105372888,0.0038791043908794217
105377413,0.003877079214447239
101927053,0.003875826586337755
105373673,0.003874490729788104
1984,0.003874188748750419
6706,0.003873187139684104
79166,0.003872353290705787
100507244,0.0038714528855209747
6545,0.0038702975906754348
3754,0.00386893424949501
3428,0.003866631478470927
105378585,0.003861445579855198
105372505,0.0038610307531028202
388282,0.00385831090828394
654231,0.0038579113576129886
105378358,0.0038574313246077596
107986718,0.003856546437763518
345275,0.0038562601163331933
3236,0.0038537862230153055
101928687,0.0038522696221288504
105375879,0.0038520824897872986
285768,0.0038509023021945496
347735,0.0038504398542139233
11082,0.0038503192493135933
3805,0.0038501027432971758
400058,0.0038492987855750236
100093630,0.0038474347487007414
105370139,0.00384695760349981
7104,0.003845932987908744
101928235,0.0038436910671642926
9947,0.0038421459047766242
10326,0.0038415966945367108
105378008,0.003837801861162253
2565,0.003837581594890862
644093,0.0038374823610577017
101954266,0.0038371603526492467
148581,0.00383556856813762
105375610,0.0038350523777810445
80150,0.003834193546555038
400931,0.0038341322056466625
155,0.0038328697939862925
105374165,0.0038316821390022306
85441,0.0038283508685540493
100379132,0.0038274578800832617
101929374,0.003826508703722322
107987011,0.003825915618640134
85236,0.0038255104265469547
341392,0.0038250640439467356
23476,0.0038236621287303834
105378115,0.0038224877206224474
503645,0.003818619997740709
4599,0.0038158906048148047
105377275,0.0038140285862861083
105371102,0.0038124878456048056
5988,0.003812187110322335
105372884,0.0038120300048725083
85462,0.003811616848099294
79844,0.0038077896436128794
105374216,0.0038074690537620954
8601,0.0038073304591976624
8973,0.003807260745196956
105372521,0.0038061722313698643
105221694,0.0038038869878344087
107985041,0.003803613896340475
107985825,0.003802573854953127
118432,0.0038025620190688487
5502,0.0037997857107704702
406884,0.003798902551249495
105369885,0.00379766710122781
729974,0.0037957864660076745
105369909,0.003795737025460288
4821,0.003793510742169613
389493,0.0037932031515915433
8994,0.003792554157170321
3433,0.003791576246922169
100124412,0.003790020187565534
90271,0.003789931552131638
105376767,0.0037895326634173913
399726,0.0037872009038172625
339967,0.0037869982875166006
105373241,0.0037863502000865046
9761,0.003784734874913135
81569,0.0037843317546858643
105374895,0.00378287834172188
92369,0.0037796074017746643
8345,0.003779173144965579
91752,0.003779150542874088
3099,0.0037781149692936817
105372157,0.0037769420804917185
9796,0.0037764034804468167
576,0.003774851822926949
55803,0.0037736744761226195
51327,0.0037734706306408296
54112,0.0037731753591803245
644248,0.0037719434525062905
107985729,0.0037715429805020503
29949,0.003771108445435554
101929863,0.003770867693858232
101929290,0.003770764960461364
107984124,0.003769963476839895
112268096,0.003767279630160125
107984886,0.0037609186226178113
101927372,0.0037601300356510043
57716,0.0037595930312840373
105372105,0.0037582775276775483
101928123,0.0037544336661022486
1382,0.003753447026861253
105372850,0.003752316701196739
5008,0.0037515474080848576
100500865,0.003750841564915411
107986158,0.003750677120888976
449520,0.0037491687001402116
115653,0.003747874711186977
84795,0.003743955776393857
105373421,0.0037436568872077696
102724404,0.0037428041551293423
3431,0.0037365782646140494
105379548,0.0037361712897297497
152573,0.0037357651026740115
1143,0.003735651164080685
101927980,0.0037352647600087524
353139,0.0037344879649506323
105375417,0.003734464630584943
54145,0.0037326130936487546
102724334,0.003731379811750019
8744,0.0037301610614133515
105369775,0.0037296108399257227
10740,0.0037295766250657254
5166,0.0037285009945977436
101929384,0.0037279647277691196
168417,0.0037262954286099957
105375754,0.003726162393498252
81029,0.003725329730210807
107985719,0.0037252452789021742
4481,0.0037245343164785823
107984993,0.0037236140531379273
80339,0.003722801721047316
387082,0.003722318320089413
7754,0.0037218900636790354
105371638,0.003721034172530347
107986604,0.003720485964329393
406938,0.0037191211985542713
392197,0.003718721568680478
105379242,0.0037145265919182368
105370401,0.003711812461815412
258,0.003709639597958808
2569,0.003708426214276575
3745,0.003708349927140311
554210,0.003708258486916868
10242,0.0037078621605092245
23302,0.003707664751478932
51458,0.003707659440897483
8320,0.00370749932473676
201299,0.0037073167682643224
134285,0.0037068229608574316
9911,0.0037057932382144098
107984139,0.0037052690844836906
146481,0.0037046631697702516
221687,0.0037037628229851355
317761,0.003703294745219233
1230,0.0037029101119905963
107984546,0.003702587277409515
51804,0.0037023581440427194
4147,0.003701673477203499
3162,0.0037016582829146375
50512,0.0037013188067066155
199974,0.0037011229354332485
105374438,0.003700322473235827
105376774,0.0037000188282733147
107986408,0.0037000060377874342
105377512,0.003699697936842094
6366,0.0036989420984743808
246330,0.00369791090500296
810,0.0036978954262300253
101929064,0.0036977955627016225
144809,0.0036962935966177125
8999,0.0036948132781484066
90632,0.0036934347279964823
101927560,0.00369216455563013
29943,0.0036921217118200435
4212,0.003691911859241847
101928233,0.003691676964172564
105378269,0.003689273707397773
23646,0.003688920796927922
342865,0.0036887530488974377
102723347,0.00368849369853728
105372948,0.0036882735258516137
81033,0.0036882501480800167
79168,0.0036871589977029487
285626,0.003685081978589199
101929882,0.003683787929487782
642696,0.003681060859285653
134466,0.003680098372265199
2831,0.003679725491695765
23052,0.003679220838544644
3681,0.0036775167479237243
100506013,0.0036752222193849153
406941,0.003675136382618526
407013,0.0036746171978229033
285231,0.003674518877548271
643904,0.003673306267899964
105371093,0.003669527105397789
221424,0.003667375045670832
101927156,0.0036662496342528958
148645,0.0036661184305049
3953,0.0036660011283996736
105376991,0.0036651203290726424
106633801,0.0036639264796504674
113219455,0.0036637686416435685
5992,0.003661815833038891
2780,0.0036611956229068523
112268175,0.0036590746916489517
1908,0.0036569754164922077
2357,0.003656570710590594
89795,0.0036562189907635373
3175,0.0036558534602564607
388939,0.0036547951289090676
717,0.003654600228136986
107984956,0.003652415183796852
57413,0.003652330642620812
8747,0.0036517912032378794
100302156,0.0036507211288474154
105375767,0.0036506790962690452
4832,0.0036483634384921076
2566,0.0036475699903122773
105370424,0.0036402345755952776
6291,0.003639724348310994
105369812,0.0036393270871841943
3050,0.003639111609247743
3665,0.0036387176296050682
8664,0.003638136265936221
10668,0.003637878677010488
9154,0.0036373203614195257
2742,0.0036350207727360757
54544,0.003634145880380716
102724458,0.0036340352286473045
129807,0.003632423980591974
102723635,0.003632026301401918
105378235,0.0036315328438873556
148808,0.003630031860100604
407019,0.0036292815751747267
283554,0.003628654396186029
153918,0.003628309178336366
100033820,0.0036281639511397757
121549,0.0036273749020423324
142689,0.0036266644031795513
8995,0.0036264257766130703
101928105,0.0036250623263484084
105373715,0.0036246680427819513
353149,0.0036245779469846113
107984260,0.0036245439839932897
54532,0.003622121251569713
56300,0.00362191949876867
105373438,0.0036214383867523695
105378943,0.0036212832517015132
100506025,0.003620163467219917
105376032,0.0036197936285373303
3888,0.003619449361296921
100422965,0.003618291169112943
105379343,0.0036163433081983533
105374071,0.003616188014890735
107984309,0.003615592693828404
401561,0.003615067285023975
